NAME	ORIGINAL SIZE	AFTER RESTRICTING TO DATASET	STATUS	
GOBP_CYTOKINE_MEDIATED_SIGNALING_PATHWAY	485	359		
GOBP_TRANSMISSION_OF_NERVE_IMPULSE	73	26		
GOBP_NEURONAL_ACTION_POTENTIAL_PROPAGATION	8		Rejected!	
GOBP_NEURONAL_ACTION_POTENTIAL	35		Rejected!	
GOBP_REGULATION_OF_VASOCONSTRICTION	64	37		
GOBP_PROPRIOCEPTION	5		Rejected!	
GOBP_SENSORY_PERCEPTION_OF_PAIN	99	60		
GOBP_RESPONSE_TO_PHEROMONE	8		Rejected!	
GOBP_CITRULLINE_BIOSYNTHETIC_PROCESS	5		Rejected!	
GOBP_N_ACETYLNEURAMINATE_CATABOLIC_PROCESS	6		Rejected!	
GOBP_FUCOSE_CATABOLIC_PROCESS	9		Rejected!	
GOBP_PENTOSE_METABOLIC_PROCESS	14		Rejected!	
GOBP_PENTOSE_CATABOLIC_PROCESS	6		Rejected!	
GOBP_PHENOL_CONTAINING_COMPOUND_CATABOLIC_PROCESS	13		Rejected!	
GOBP_DOLICHOL_METABOLIC_PROCESS	5		Rejected!	
GOBP_PYRIDINE_NUCLEOTIDE_METABOLIC_PROCESS	32	25		
GOBP_PYRIDINE_NUCLEOTIDE_BIOSYNTHETIC_PROCESS	28	21		
GOBP_FATTY_ACID_ELONGATION_SATURATED_FATTY_ACID	7		Rejected!	
GOBP_ARACHIDONIC_ACID_METABOLIC_PROCESS	58	31		
GOBP_LEUKOTRIENE_BIOSYNTHETIC_PROCESS	21		Rejected!	
GOBP_CYCLOOXYGENASE_PATHWAY	9		Rejected!	
GOBP_LIPOXYGENASE_PATHWAY	11		Rejected!	
GOBP_EPOXYGENASE_P450_PATHWAY	19		Rejected!	
GOBP_GALACTOLIPID_METABOLIC_PROCESS	9		Rejected!	
GOBP_GALACTOLIPID_BIOSYNTHETIC_PROCESS	6		Rejected!	
GOBP_GLYCOLIPID_CATABOLIC_PROCESS	16		Rejected!	
GOBP_GALACTOSE_CATABOLIC_PROCESS	5		Rejected!	
GOBP_ALDITOL_METABOLIC_PROCESS	21	16		
GOBP_ALDITOL_BIOSYNTHETIC_PROCESS	5		Rejected!	
GOBP_ALDITOL_CATABOLIC_PROCESS	7		Rejected!	
GOBP_TRIGLYCERIDE_BIOSYNTHETIC_PROCESS	40	30		
GOBP_TRIGLYCERIDE_CATABOLIC_PROCESS	31	17		
GOBP_TRYPTOPHAN_CATABOLIC_PROCESS_TO_KYNURENINE	5		Rejected!	
GOBP_L_METHIONINE_SALVAGE_FROM_METHYLTHIOADENOSINE	5		Rejected!	
GOBP_PEPTIDYL_PROLINE_HYDROXYLATION	15		Rejected!	
GOBP_OXALATE_TRANSPORT	11		Rejected!	
GOBP_CATECHOL_CONTAINING_COMPOUND_CATABOLIC_PROCESS	10		Rejected!	
GOBP_SHORT_CHAIN_FATTY_ACID_CATABOLIC_PROCESS	7		Rejected!	
GOBP_UREA_METABOLIC_PROCESS	12		Rejected!	
GOBP_ORGANOPHOSPHATE_METABOLIC_PROCESS	936		Rejected!	
GOBP_GLYCOLYTIC_FERMENTATION	5		Rejected!	
GOBP_GDP_MANNOSE_METABOLIC_PROCESS	7		Rejected!	
GOBP_NAD_METABOLIC_PROCESS	29	26		
GOBP_DEOXYRIBOSE_PHOSPHATE_METABOLIC_PROCESS	45	41		
GOBP_RIBOSE_PHOSPHATE_METABOLIC_PROCESS	395	310		
GOBP_ALKANESULFONATE_METABOLIC_PROCESS	7		Rejected!	
GOBP_CHOLINE_METABOLIC_PROCESS	6		Rejected!	
GOBP_CALCIUM_MEDIATED_SIGNALING	203	146		
GOBP_B_CELL_MEDIATED_IMMUNITY	212	126		
GOBP_CELLULAR_HOMEOSTASIS	912		Rejected!	
GOBP_ANTIMICROBIAL_HUMORAL_RESPONSE	123	49		
GOBP_ANTIBACTERIAL_HUMORAL_RESPONSE	61	21		
GOBP_ANTIFUNGAL_HUMORAL_RESPONSE	5		Rejected!	
GOBP_NITROGEN_UTILIZATION	5		Rejected!	
GOBP_SECONDARY_METABOLIC_PROCESS	59	35		
GOBP_POLYOL_METABOLIC_PROCESS	116	90		
GOBP_ONE_CARBON_COMPOUND_TRANSPORT	15		Rejected!	
GOBP_PEPTIDE_CROSS_LINKING_VIA_CHONDROITIN_4_SULFATE_GLYCOSAMINOGLYCAN	6		Rejected!	
GOBP_CYTOLYSIS	24	16		
GOBP_L_ASCORBIC_ACID_METABOLIC_PROCESS	9		Rejected!	
GOBP_PYRIMIDINE_NUCLEOBASE_BIOSYNTHETIC_PROCESS	8		Rejected!	
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION	107	83		
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_ENDOGENOUS_ANTIGEN	26		Rejected!	
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_ANTIGEN	47	32		
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_II	30	21		
GOBP_AXONAL_TRANSPORT_OF_MITOCHONDRION	18		Rejected!	
GOBP_LIPID_STORAGE	86	74		
GOBP_PEPTIDYL_ARGININE_METHYLATION_TO_ASYMMETRICAL_DIMETHYL_ARGININE	6		Rejected!	
GOBP_SECOND_MESSENGER_MEDIATED_SIGNALING	302	206		
GOBP_CAMP_MEDIATED_SIGNALING	50	29		
GOBP_CGMP_MEDIATED_SIGNALING	33	18		
GOBP_CYCLIC_NUCLEOTIDE_MEDIATED_SIGNALING	80	45		
GOBP_TRANSLESION_SYNTHESIS	24	23		
GOBP_HEMOGLOBIN_METABOLIC_PROCESS	17		Rejected!	
GOBP_SPINAL_CORD_DEVELOPMENT	99	52		
GOBP_SPINAL_CORD_PATTERNING	19		Rejected!	
GOBP_VENTRAL_SPINAL_CORD_INTERNEURON_DIFFERENTIATION	13		Rejected!	
GOBP_CELL_DIFFERENTIATION_IN_SPINAL_CORD	51	23		
GOBP_DORSAL_SPINAL_CORD_DEVELOPMENT	20		Rejected!	
GOBP_VENTRAL_SPINAL_CORD_DEVELOPMENT	46	21		
GOBP_SPINAL_CORD_MOTOR_NEURON_CELL_FATE_SPECIFICATION	9		Rejected!	
GOBP_SPINAL_CORD_MOTOR_NEURON_DIFFERENTIATION	30	15		
GOBP_SOMATIC_MOTOR_NEURON_DIFFERENTIATION	5		Rejected!	
GOBP_SPINAL_CORD_ASSOCIATION_NEURON_DIFFERENTIATION	12		Rejected!	
GOBP_SPINAL_CORD_OLIGODENDROCYTE_CELL_DIFFERENTIATION	5		Rejected!	
GOBP_NEURAL_TUBE_PATTERNING	36	25		
GOBP_CELL_DIFFERENTIATION_IN_HINDBRAIN	22	15		
GOBP_CELL_PROLIFERATION_IN_HINDBRAIN	15		Rejected!	
GOBP_CELL_MIGRATION_IN_HINDBRAIN	17		Rejected!	
GOBP_DIENCEPHALON_DEVELOPMENT	75	30		
GOBP_TELENCEPHALON_DEVELOPMENT	249	168		
GOBP_CORPUS_CALLOSUM_MORPHOGENESIS	5		Rejected!	
GOBP_DENTATE_GYRUS_DEVELOPMENT	17		Rejected!	
GOBP_PALLIUM_DEVELOPMENT	169	114		
GOBP_SUBPALLIUM_DEVELOPMENT	24		Rejected!	
GOBP_CRANIAL_NERVE_DEVELOPMENT	54	33		
GOBP_RHOMBOMERE_DEVELOPMENT	7		Rejected!	
GOBP_PONS_DEVELOPMENT	10		Rejected!	
GOBP_OLFACTORY_NERVE_DEVELOPMENT	5		Rejected!	
GOBP_OPTIC_NERVE_DEVELOPMENT	14		Rejected!	
GOBP_TRIGEMINAL_NERVE_DEVELOPMENT	12		Rejected!	
GOBP_VESTIBULOCOCHLEAR_NERVE_DEVELOPMENT	10		Rejected!	
GOBP_HINDBRAIN_MORPHOGENESIS	43	33		
GOBP_HINDBRAIN_MATURATION	5		Rejected!	
GOBP_VENTRICULAR_SYSTEM_DEVELOPMENT	30	25		
GOBP_CRANIAL_NERVE_MORPHOGENESIS	29	21		
GOBP_CRANIAL_NERVE_FORMATION	9		Rejected!	
GOBP_CRANIAL_NERVE_STRUCTURAL_ORGANIZATION	11		Rejected!	
GOBP_FACIAL_NERVE_MORPHOGENESIS	11		Rejected!	
GOBP_FACIAL_NERVE_STRUCTURAL_ORGANIZATION	9		Rejected!	
GOBP_CENTRAL_NERVOUS_SYSTEM_MATURATION	7		Rejected!	
GOBP_OPTIC_NERVE_MORPHOGENESIS	6		Rejected!	
GOBP_TRIGEMINAL_NERVE_MORPHOGENESIS	5		Rejected!	
GOBP_VESTIBULOCOCHLEAR_NERVE_MORPHOGENESIS	7		Rejected!	
GOBP_VESTIBULOCOCHLEAR_NERVE_FORMATION	5		Rejected!	
GOBP_LATERAL_VENTRICLE_DEVELOPMENT	12		Rejected!	
GOBP_NERVE_DEVELOPMENT	81	50		
GOBP_CEREBELLAR_PURKINJE_CELL_LAYER_DEVELOPMENT	27	24		
GOBP_CEREBELLAR_GRANULAR_LAYER_DEVELOPMENT	13		Rejected!	
GOBP_CEREBELLAR_GRANULAR_LAYER_MORPHOGENESIS	9		Rejected!	
GOBP_CEREBELLAR_GRANULAR_LAYER_FORMATION	7		Rejected!	
GOBP_CEREBELLAR_PURKINJE_CELL_LAYER_MORPHOGENESIS	18	17		
GOBP_CEREBELLAR_PURKINJE_CELL_LAYER_FORMATION	14		Rejected!	
GOBP_CEREBELLAR_CORTEX_DEVELOPMENT	50	40		
GOBP_CEREBELLAR_CORTEX_MORPHOGENESIS	34	27		
GOBP_CEREBELLAR_CORTEX_FORMATION	25	20		
GOBP_DEVELOPMENTAL_MATURATION	294	195		
GOBP_STRIATUM_DEVELOPMENT	18		Rejected!	
GOBP_LIMBIC_SYSTEM_DEVELOPMENT	108	67		
GOBP_SUBSTANTIA_NIGRA_DEVELOPMENT	44	38		
GOBP_AMYGDALA_DEVELOPMENT	5		Rejected!	
GOBP_HIPPOCAMPUS_DEVELOPMENT	80	52		
GOBP_GLIAL_CELL_FATE_COMMITMENT	12		Rejected!	
GOBP_GLIAL_CELL_DEVELOPMENT	115	85		
GOBP_BRANCHIOMOTOR_NEURON_AXON_GUIDANCE	6		Rejected!	
GOBP_THALAMUS_DEVELOPMENT	12		Rejected!	
GOBP_CEREBRAL_CORTEX_CELL_MIGRATION	44	29		
GOBP_CEREBRAL_CORTEX_REGIONALIZATION	7		Rejected!	
GOBP_FOREBRAIN_DORSAL_VENTRAL_PATTERN_FORMATION	6		Rejected!	
GOBP_CEREBRAL_CORTEX_RADIALLY_ORIENTED_CELL_MIGRATION	33	22		
GOBP_CEREBRAL_CORTEX_TANGENTIAL_MIGRATION	6		Rejected!	
GOBP_CELL_MOTILITY_INVOLVED_IN_CEREBRAL_CORTEX_RADIAL_GLIA_GUIDED_MIGRATION	7		Rejected!	
GOBP_LAYER_FORMATION_IN_CEREBRAL_CORTEX	13		Rejected!	
GOBP_SUBSTRATE_INDEPENDENT_TELENCEPHALIC_TANGENTIAL_MIGRATION	12		Rejected!	
GOBP_INTERNEURON_MIGRATION_FROM_THE_SUBPALLIUM_TO_THE_CORTEX	9		Rejected!	
GOBP_CELL_PROLIFERATION_IN_FOREBRAIN	23		Rejected!	
GOBP_HYPOTHALAMUS_DEVELOPMENT	23		Rejected!	
GOBP_HYPOTHALAMUS_CELL_MIGRATION	5		Rejected!	
GOBP_PYRAMIDAL_NEURON_DIFFERENTIATION	13		Rejected!	
GOBP_PYRAMIDAL_NEURON_DEVELOPMENT	11		Rejected!	
GOBP_FOREBRAIN_RADIAL_GLIAL_CELL_DIFFERENTIATION	7		Rejected!	
GOBP_FOREBRAIN_VENTRICULAR_ZONE_PROGENITOR_CELL_DIVISION	5		Rejected!	
GOBP_FOREBRAIN_REGIONALIZATION	23		Rejected!	
GOBP_FOREBRAIN_GENERATION_OF_NEURONS	50	28		
GOBP_FOREBRAIN_NEUROBLAST_DIVISION	5		Rejected!	
GOBP_FOREBRAIN_NEURON_FATE_COMMITMENT	7		Rejected!	
GOBP_FOREBRAIN_NEURON_DIFFERENTIATION	41	22		
GOBP_FOREBRAIN_NEURON_DEVELOPMENT	22		Rejected!	
GOBP_FOREBRAIN_CELL_MIGRATION	63	40		
GOBP_HYPOTHALAMUS_GONADOTROPHIN_RELEASING_HORMONE_NEURON_DIFFERENTIATION	6		Rejected!	
GOBP_OLFACTORY_BULB_INTERNEURON_DIFFERENTIATION	13		Rejected!	
GOBP_OLFACTORY_BULB_INTERNEURON_DEVELOPMENT	8		Rejected!	
GOBP_CEREBRAL_CORTEX_GABAERGIC_INTERNEURON_DIFFERENTIATION	10		Rejected!	
GOBP_CEREBRAL_CORTEX_GABAERGIC_INTERNEURON_DEVELOPMENT	7		Rejected!	
GOBP_CEREBRAL_CORTEX_NEURON_DIFFERENTIATION	26		Rejected!	
GOBP_ROSTROCAUDAL_NEURAL_TUBE_PATTERNING	9		Rejected!	
GOBP_DORSAL_VENTRAL_NEURAL_TUBE_PATTERNING	22	17		
GOBP_SMOOTHENED_SIGNALING_PATHWAY_INVOLVED_IN_VENTRAL_SPINAL_CORD_PATTERNING	6		Rejected!	
GOBP_NEURAL_TUBE_DEVELOPMENT	154	120		
GOBP_HINDBRAIN_RADIAL_GLIA_GUIDED_CELL_MIGRATION	9		Rejected!	
GOBP_HINDBRAIN_TANGENTIAL_CELL_MIGRATION	5		Rejected!	
GOBP_REGULATION_OF_CEREBELLAR_GRANULE_CELL_PRECURSOR_PROLIFERATION	10		Rejected!	
GOBP_CEREBELLAR_PURKINJE_CELL_GRANULE_CELL_PRECURSOR_CELL_SIGNALING_INVOLVED_IN_REGULATION_OF_GRANULE_CELL_PRECURSOR_CELL_PROLIFERATION	5		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CEREBELLAR_GRANULE_CELL_PRECURSOR_PROLIFERATION	8		Rejected!	
GOBP_CENTRAL_NERVOUS_SYSTEM_PROJECTION_NEURON_AXONOGENESIS	26	20		
GOBP_CENTRAL_NERVOUS_SYSTEM_NEURON_DIFFERENTIATION	169	101		
GOBP_CENTRAL_NERVOUS_SYSTEM_NEURON_DEVELOPMENT	80	55		
GOBP_CENTRAL_NERVOUS_SYSTEM_NEURON_AXONOGENESIS	35	28		
GOBP_CORTICOSPINAL_TRACT_MORPHOGENESIS	6		Rejected!	
GOBP_ANTERIOR_COMMISSURE_MORPHOGENESIS	6		Rejected!	
GOBP_TELENCEPHALON_REGIONALIZATION	13		Rejected!	
GOBP_HYPOTHALAMUS_CELL_DIFFERENTIATION	10		Rejected!	
GOBP_PITUITARY_GLAND_DEVELOPMENT	41		Rejected!	
GOBP_ADENOHYPOPHYSIS_DEVELOPMENT	14		Rejected!	
GOBP_CEREBRAL_CORTEX_DEVELOPMENT	112	80		
GOBP_OLFACTORY_LOBE_DEVELOPMENT	35	21		
GOBP_NEUROGENESIS	1631		Rejected!	
GOBP_TANGENTIAL_MIGRATION_FROM_THE_SUBVENTRICULAR_ZONE_TO_THE_OLFACTORY_BULB	8		Rejected!	
GOBP_TELENCEPHALON_GLIAL_CELL_MIGRATION	24	16		
GOBP_METENCEPHALON_DEVELOPMENT	107	76		
GOBP_CORPUS_CALLOSUM_DEVELOPMENT	13		Rejected!	
GOBP_REGULATION_OF_RHODOPSIN_MEDIATED_SIGNALING_PATHWAY	10		Rejected!	
GOBP_CELL_CYCLE_PROCESS	1224		Rejected!	
GOBP_MEMBRANE_DOCKING	84	72		
GOBP_REGULATION_OF_CELL_CELL_ADHESION	458	358		
GOBP_NEGATIVE_REGULATION_OF_CELL_CELL_ADHESION	199	153		
GOBP_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION	291	228		
GOBP_CELLULAR_COMPONENT_DISASSEMBLY	466	405		
GOBP_CELLULAR_PROCESS_INVOLVED_IN_REPRODUCTION_IN_MULTICELLULAR_ORGANISM	405	251		
GOBP_PROTEIN_MATURATION_BY_PROTEIN_FOLDING	8		Rejected!	
GOBP_DIGESTIVE_SYSTEM_PROCESS	104	56		
GOBP_OVULATION_CYCLE_PROCESS	49	34		
GOBP_REGULATION_OF_ANATOMICAL_STRUCTURE_MORPHOGENESIS	976		Rejected!	
GOBP_REGULATION_OF_CELL_MORPHOGENESIS	305	260		
GOBP_MAMMALIAN_OOGENESIS_STAGE	9		Rejected!	
GOBP_BIOLOGICAL_ADHESION	1515		Rejected!	
GOBP_GLAND_MORPHOGENESIS	123	86		
GOBP_RIBONUCLEOPROTEIN_COMPLEX_BIOGENESIS	454	401		
GOBP_MEMBRANE_TO_MEMBRANE_DOCKING	5		Rejected!	
GOBP_DNA_STRAND_ELONGATION	37	36		
GOBP_EXTRACELLULAR_MATRIX_DISASSEMBLY	64	50		
GOBP_ELECTRON_TRANSPORT_CHAIN	167	143		
GOBP_RESPIRATORY_ELECTRON_TRANSPORT_CHAIN	113	102		
GOBP_SIGNAL_TRANSDUCTION_INVOLVED_IN_REGULATION_OF_GENE_EXPRESSION	22		Rejected!	
GOBP_CD40_SIGNALING_PATHWAY	16	15		
GOBP_NEURONAL_SIGNAL_TRANSDUCTION	7		Rejected!	
GOBP_POSITIVE_REGULATION_OF_SIGNALING	1713		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_SIGNALING	1384		Rejected!	
GOBP_ADAPTATION_OF_SIGNALING_PATHWAY	23	15		
GOBP_SIGNAL_RELEASE	453	293		
GOBP_METAL_ION_TRANSPORT	888		Rejected!	
GOBP_CELLULAR_ANION_HOMEOSTASIS	16		Rejected!	
GOBP_CELLULAR_MONOVALENT_INORGANIC_CATION_HOMEOSTASIS	107	82		
GOBP_CELLULAR_POTASSIUM_ION_HOMEOSTASIS	14		Rejected!	
GOBP_ESTABLISHMENT_OF_CELL_POLARITY	145	121		
GOBP_MAINTENANCE_OF_CELL_POLARITY	19	16		
GOBP_ACTIN_FILAMENT_BASED_PROCESS	808		Rejected!	
GOBP_CELL_PROJECTION_ORGANIZATION	1551		Rejected!	
GOBP_CELL_PROJECTION_ASSEMBLY	596	481		
GOBP_LAMELLIPODIUM_ASSEMBLY	71	61		
GOBP_MICROVILLUS_ASSEMBLY	22	21		
GOBP_ACTIN_FILAMENT_POLYMERIZATION	166	136		
GOBP_ACTIN_FILAMENT_DEPOLYMERIZATION	59	47		
GOBP_PARALLEL_ACTIN_FILAMENT_BUNDLE_ASSEMBLY	7		Rejected!	
GOBP_ACTIN_MODIFICATION	5		Rejected!	
GOBP_ACTIN_FILAMENT_BASED_MOVEMENT	133	89		
GOBP_INSULIN_PROCESSING	7		Rejected!	
GOBP_INSULIN_SECRETION	179	117		
GOBP_PROTEIN_REPAIR	7		Rejected!	
GOBP_MYELOID_CELL_DIFFERENTIATION	393	326		
GOBP_REGULATION_OF_ENDOCYTOSIS	211	171		
GOBP_NATURAL_KILLER_CELL_ACTIVATION	94	66		
GOBP_WATER_HOMEOSTASIS	66	37		
GOBP_REGULATION_OF_WNT_SIGNALING_PATHWAY	337	251		
GOBP_SPHINGOLIPID_BIOSYNTHETIC_PROCESS	110	88		
GOBP_PROTEIN_IMPORT_INTO_MITOCHONDRIAL_MATRIX	20	18		
GOBP_REGULATION_OF_CELL_ADHESION	762		Rejected!	
GOBP_PANCREATIC_JUICE_SECRETION	13		Rejected!	
GOBP_REGULATION_OF_PROTEOLYSIS	745		Rejected!	
GOBP_PROTEIN_CATABOLIC_PROCESS	977		Rejected!	
GOBP_PROTEOGLYCAN_BIOSYNTHETIC_PROCESS	56	44		
GOBP_PLATELET_ACTIVATION	131	104		
GOBP_REGULATION_OF_DNA_DEPENDENT_DNA_REPLICATION_INITIATION	9		Rejected!	
GOBP_POSITIVE_REGULATION_OF_WNT_SIGNALING_PATHWAY	144	108		
GOBP_NEGATIVE_REGULATION_OF_WNT_SIGNALING_PATHWAY	175	125		
GOBP_NEURON_DIFFERENTIATION	1356		Rejected!	
GOBP_B_CELL_DIFFERENTIATION	142	111		
GOBP_NITRIC_OXIDE_TRANSPORT	5		Rejected!	
GOBP_COLLAGEN_FIBRIL_ORGANIZATION	62	44		
GOBP_HEPARAN_SULFATE_PROTEOGLYCAN_METABOLIC_PROCESS	32	27		
GOBP_HEPARIN_METABOLIC_PROCESS	15		Rejected!	
GOBP_DERMATAN_SULFATE_METABOLIC_PROCESS	6		Rejected!	
GOBP_CHONDROITIN_SULFATE_BIOSYNTHETIC_PROCESS	18	17		
GOBP_DERMATAN_SULFATE_BIOSYNTHETIC_PROCESS	5		Rejected!	
GOBP_HEPARIN_BIOSYNTHETIC_PROCESS	11		Rejected!	
GOBP_HYALURONAN_METABOLIC_PROCESS	29	20		
GOBP_HYALURONAN_BIOSYNTHETIC_PROCESS	14		Rejected!	
GOBP_HYALURONAN_CATABOLIC_PROCESS	10		Rejected!	
GOBP_KERATINOCYTE_DIFFERENTIATION	142	68		
GOBP_T_CELL_DIFFERENTIATION	263	221		
GOBP_MEGAKARYOCYTE_DIFFERENTIATION	57	41		
GOBP_EOSINOPHIL_DIFFERENTIATION	5		Rejected!	
GOBP_NEUTROPHIL_DIFFERENTIATION	9		Rejected!	
GOBP_MONOCYTE_DIFFERENTIATION	36	33		
GOBP_MACROPHAGE_DIFFERENTIATION	49	41		
GOBP_MALE_SEX_DETERMINATION	14		Rejected!	
GOBP_SKELETAL_MUSCLE_THIN_FILAMENT_ASSEMBLY	6		Rejected!	
GOBP_AUTOPHAGY_OF_PEROXISOME	6		Rejected!	
GOBP_GROWTH_HORMONE_SECRETION	14		Rejected!	
GOBP_LIPID_MODIFICATION	217	171		
GOBP_LIPID_GLYCOSYLATION	12		Rejected!	
GOBP_CHROMOSOME_CONDENSATION	49	40		
GOBP_APOPTOTIC_CHROMOSOME_CONDENSATION	5		Rejected!	
GOBP_MAINTENANCE_OF_GASTROINTESTINAL_EPITHELIUM	22		Rejected!	
GOBP_REGULATION_OF_OSSIFICATION	117	87		
GOBP_NEGATIVE_REGULATION_OF_OSSIFICATION	36	24		
GOBP_BONE_MINERALIZATION	120	89		
GOBP_POSITIVE_REGULATION_OF_CELL_GROWTH	163	123		
GOBP_NEGATIVE_REGULATION_OF_CELL_GROWTH	186	146		
GOBP_POLY_N_ACETYLLACTOSAMINE_METABOLIC_PROCESS	10		Rejected!	
GOBP_OSTEOCLAST_DIFFERENTIATION	96	78		
GOBP_MELANOCYTE_DIFFERENTIATION	26	18		
GOBP_CELLULAR_MONOVALENT_INORGANIC_ANION_HOMEOSTASIS	7		Rejected!	
GOBP_TRANSEPITHELIAL_CHLORIDE_TRANSPORT	7		Rejected!	
GOBP_STABILIZATION_OF_MEMBRANE_POTENTIAL	17		Rejected!	
GOBP_ADRENAL_GLAND_DEVELOPMENT	27	19		
GOBP_DNA_DAMAGE_RESPONSE_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR	72	66		
GOBP_FRUCTOSE_1_6_BISPHOSPHATE_METABOLIC_PROCESS	10		Rejected!	
GOBP_MEMBRANE_DISASSEMBLY	12		Rejected!	
GOBP_PRODUCTION_OF_SIRNA_INVOLVED_IN_RNA_INTERFERENCE	9		Rejected!	
GOBP_SLEEP	28		Rejected!	
GOBP_PERISTALSIS	12		Rejected!	
GOBP_UBIQUITIN_DEPENDENT_ERAD_PATHWAY	85	82		
GOBP_REGULATION_OF_COMPLEMENT_ACTIVATION	22	16		
GOBP_REGULATION_OF_COMPLEMENT_ACTIVATION_CLASSICAL_PATHWAY	9		Rejected!	
GOBP_REGULATION_OF_COMPLEMENT_ACTIVATION_ALTERNATIVE_PATHWAY	6		Rejected!	
GOBP_TRNA_METHYLATION	41	38		
GOBP_MATURATION_OF_SSU_RRNA	50	49		
GOBP_FATTY_ACID_ELONGATION	13		Rejected!	
GOBP_REGULATION_OF_BONE_MINERALIZATION	80	59		
GOBP_POSITIVE_REGULATION_OF_BONE_MINERALIZATION	42	32		
GOBP_NEGATIVE_REGULATION_OF_BONE_MINERALIZATION	20		Rejected!	
GOBP_REGULATION_OF_BMP_SIGNALING_PATHWAY	105	65		
GOBP_NEGATIVE_REGULATION_OF_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY	81	62		
GOBP_POSITIVE_REGULATION_OF_BMP_SIGNALING_PATHWAY	40	27		
GOBP_NEGATIVE_REGULATION_OF_BMP_SIGNALING_PATHWAY	58	36		
GOBP_NEGATIVE_REGULATION_OF_AXON_EXTENSION	44	33		
GOBP_INTRACELLULAR_ESTROGEN_RECEPTOR_SIGNALING_PATHWAY	54	45		
GOBP_ANDROGEN_RECEPTOR_SIGNALING_PATHWAY	46	38		
GOBP_INTRACELLULAR_RECEPTOR_SIGNALING_PATHWAY	265	209		
GOBP_ADULT_BEHAVIOR	136	79		
GOBP_MALE_GENITALIA_DEVELOPMENT	24		Rejected!	
GOBP_FEMALE_GENITALIA_DEVELOPMENT	18		Rejected!	
GOBP_COLLAGEN_CATABOLIC_PROCESS	42	30		
GOBP_NUCLEAR_BODY_ORGANIZATION	17		Rejected!	
GOBP_PML_BODY_ORGANIZATION	7		Rejected!	
GOBP_UBIQUITIN_DEPENDENT_SMAD_PROTEIN_CATABOLIC_PROCESS	6		Rejected!	
GOBP_NEUTROPHIL_CHEMOTAXIS	105	79		
GOBP_LEUKOCYTE_CHEMOTAXIS	236	183		
GOBP_POLYKETIDE_METABOLIC_PROCESS	10		Rejected!	
GOBP_REGULATION_OF_CELLULAR_PH	83	68		
GOBP_AMINOGLYCOSIDE_ANTIBIOTIC_METABOLIC_PROCESS	10		Rejected!	
GOBP_REGULATION_OF_VITAMIN_METABOLIC_PROCESS	12		Rejected!	
GOBP_CYTOSKELETON_DEPENDENT_INTRACELLULAR_TRANSPORT	196	172		
GOBP_OVULATION	23	19		
GOBP_SEQUESTERING_OF_TRIGLYCERIDE	18	16		
GOBP_REGULATION_OF_NUCLEOTIDE_BIOSYNTHETIC_PROCESS	42	29		
GOBP_NEGATIVE_REGULATION_OF_NUCLEOTIDE_BIOSYNTHETIC_PROCESS	8		Rejected!	
GOBP_POSITIVE_REGULATION_OF_NUCLEOTIDE_BIOSYNTHETIC_PROCESS	24	17		
GOBP_REGULATION_OF_ACTIN_FILAMENT_LENGTH	158	129		
GOBP_NEGATIVE_REGULATION_OF_ACTIN_FILAMENT_DEPOLYMERIZATION	45	36		
GOBP_POSITIVE_REGULATION_OF_ACTIN_FILAMENT_DEPOLYMERIZATION	13		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_ACTIN_FILAMENT_POLYMERIZATION	65	50		
GOBP_POSITIVE_REGULATION_OF_ACTIN_FILAMENT_POLYMERIZATION	53	46		
GOBP_PROSTATE_GLAND_DEVELOPMENT	49	28		
GOBP_GRANULOCYTE_DIFFERENTIATION	36	32		
GOBP_REGULATION_OF_GRANULOCYTE_DIFFERENTIATION	15		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_GRANULOCYTE_DIFFERENTIATION	8		Rejected!	
GOBP_POSITIVE_REGULATION_OF_GRANULOCYTE_DIFFERENTIATION	8		Rejected!	
GOBP_EPITHELIAL_CELL_DIFFERENTIATION	670	422		
GOBP_REGULATION_OF_EPITHELIAL_CELL_DIFFERENTIATION	158	99		
GOBP_NEGATIVE_REGULATION_OF_EPITHELIAL_CELL_DIFFERENTIATION	50	32		
GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_DIFFERENTIATION	65	34		
GOBP_POLARIZED_EPITHELIAL_CELL_DIFFERENTIATION	26	20		
GOBP_CORTICAL_CYTOSKELETON_ORGANIZATION	61	58		
GOBP_CORTICAL_ACTIN_CYTOSKELETON_ORGANIZATION	40	38		
GOBP_THYROID_GLAND_DEVELOPMENT	26	16		
GOBP_MAMMARY_GLAND_DEVELOPMENT	135	98		
