"baseMean"	"log2FoldChange.x"	"lfcSE.x"	"stat.x"	"pvalue.x"	"padj.x"	"log2FoldChange.y"	"lfcSE.y"	"stat.y"	"pvalue.y"	"padj.y"
"Ash1l"	2138.16444482658	-0.398642019525067	0.112113802240804	-3.5556908387501	0.000376987181732956	0.0209700997265161	-0.358497398842301	0.100817767832538	-3.5556908387501	0.000376987181732956	0.0209700997265161
"Ylpm1"	1579.11686454542	-0.409687675313878	0.123952804846419	-3.30519084115517	0.000949117497018758	0.0412821759918253	-0.360358393328704	0.10902090457612	-3.30519084115517	0.000949117497018758	0.0412821759918253
"Cd86"	5346.10319907652	-0.401839053676466	0.113509428900872	-3.54013809749137	0.000399917708830029	0.0216737530571479	-0.360453303260173	0.101818555828314	-3.54013809749137	0.000399917708830029	0.0216737530571479
"Nup153"	2081.67488696637	-0.40586254379442	0.117880166837169	-3.44300958069603	0.000575278933473807	0.028084071570494	-0.361147154054999	0.104888401114608	-3.44300958069603	0.000575278933473807	0.028084071570494
"Ecm1"	4223.20540522588	-0.409963804235525	0.118633513042133	-3.45571663287021	0.000548831967248421	0.0270486817390394	-0.364277938226189	0.105412191603303	-3.45571663287021	0.000548831967248421	0.0270486817390394
"Psd3"	2394.66293054998	-0.424029758803657	0.130002917287324	-3.26169418080437	0.0011074855198417	0.0454785671412641	-0.368535398105132	0.112983893419812	-3.26169418080437	0.0011074855198417	0.0454785671412641
"Cadm1"	1656.89332161493	-0.417955971976693	0.120969663237627	-3.45504782596346	0.000550195216579802	0.0270486817390394	-0.369743712680704	0.107009813621315	-3.45504782596346	0.000550195216579802	0.0270486817390394
"Kras"	1544.68381135259	-0.422071534172366	0.12299537851296	-3.43160482349256	0.000600021193253338	0.028987875087208	-0.371936443312487	0.108379050367837	-3.43160482349256	0.000600021193253338	0.028987875087208
"Ahnak"	59149.7414302291	-0.415550223655586	0.114468124447319	-3.63027022292859	0.000283124653458395	0.0171124952882516	-0.372104146226699	0.102501034512755	-3.63027022292859	0.000283124653458395	0.0171124952882516
"Sash1"	2512.67313631935	-0.423682062991584	0.12103253005628	-3.50056354927534	0.000464275528121567	0.0240974532477075	-0.374767842368296	0.107054674151675	-3.50056354927534	0.000464275528121567	0.0240974532477075
"Hivep3"	1763.02154303892	-0.415004566210962	0.109055686654061	-3.80543719400356	0.000141553931617193	0.010135261503791	-0.375242683388929	0.0986006392764302	-3.80543719400356	0.000141553931617193	0.010135261503791
"Arrdc4"	1099.47539592931	-0.423660628265762	0.118109455720992	-3.58701702314647	0.00033448249503616	0.0192977049408879	-0.376825652021522	0.105042089004169	-3.58701702314647	0.00033448249503616	0.0192977049408879
"Mapkapk3"	1497.52461699454	-0.436702045523665	0.133281513019845	-3.27653877592642	0.00105087881557954	0.0441938856118117	-0.377021047137105	0.115061097234928	-3.27653877592642	0.00105087881557954	0.0441938856118117
"Tanc2"	4276.02558041678	-0.428999340158971	0.123966488933992	-3.46060732902905	0.000538958339272001	0.0267791328573512	-0.377332810233926	0.109033862093531	-3.46060732902905	0.000538958339272001	0.0267791328573512
"Dst"	8479.64379005437	-0.42485531883723	0.115776246300403	-3.66962423133726	0.000242907269217311	0.0153901743853335	-0.37952731055853	0.10342281856582	-3.66962423133726	0.000242907269217311	0.0153901743853335
"Klf6"	24535.292803426	-0.411483346416137	0.0955872785823564	-4.30479194008657	1.67142745742974e-05	0.00169104856236478	-0.380504536730628	0.0883908596337304	-4.30479194008657	1.67142745742974e-05	0.00169104856236478
"Slc9a9"	2786.71207180351	-0.412514560141871	0.0970382685300449	-4.25105029583405	2.12770375830483e-05	0.00202203743615161	-0.38058312171987	0.0895233583090028	-4.25105029583405	2.12770375830483e-05	0.00202203743615161
"Pogz"	914.749784907006	-0.460718150222097	0.139729464924734	-3.29721544750969	0.000976485650776541	0.0422095747868175	-0.39244858997075	0.119009953588286	-3.29721544750969	0.000976485650776541	0.0422095747868175
"Acvrl1"	2611.70795967114	-0.461470264274652	0.13395115844658	-3.44506363085085	0.000570924975571135	0.0279693140664006	-0.397847442732477	0.115483019073981	-3.44506363085085	0.000570924975571135	0.0279693140664006
"Hpgds"	2822.75113453591	-0.444224379107623	0.11188392604991	-3.97040392477342	7.17508853230297e-05	0.00565980712361662	-0.399648677195848	0.100652872224647	-3.97040392477342	7.17508853230297e-05	0.00565980712361662
"Kif1b"	2137.67326163926	-0.440117039402019	0.104407065799932	-4.21539515577789	2.4934121074681e-05	0.00229033025292563	-0.401154981909254	0.0951587066752406	-4.21539515577789	2.4934121074681e-05	0.00229033025292563
"Plekhg5"	1685.70985450766	-0.455352666975757	0.122749658672915	-3.70960434349649	0.000207583393452013	0.0136069452552911	-0.401453156909141	0.10821340553904	-3.70960434349649	0.000207583393452013	0.0136069452552911
"Plxdc2"	3437.57834418014	-0.442080865974658	0.100202675279452	-4.41186689618567	1.02483111357897e-05	0.00113561047680869	-0.405778363246067	0.0919711566302492	-4.41186689618567	1.02483111357897e-05	0.00113561047680869
"Plekhm2"	1525.08716231692	-0.455324562420225	0.114124414478401	-3.98972090679508	6.61510855436395e-05	0.00536060979128508	-0.407975615811878	0.102249414837585	-3.98972090679508	6.61510855436395e-05	0.00536060979128508
"Hoga1"	19.7206045057846	-2.47964485888613	0.73209844777944	-3.38703744886668	0.000706517431145698	0.03310200125388	-0.411611793671982	0.131593238938944	-3.38703744886668	0.000706517431145698	0.03310200125388
"Abcc3"	4336.54017374276	-0.451341098132157	0.103932061449659	-4.34265511370396	1.40771029321022e-05	0.00148897356922736	-0.411714637379899	0.0948045631183817	-4.34265511370396	1.40771029321022e-05	0.00148897356922736
"Rnasel"	2808.15754028583	-0.464296748625819	0.116401538644173	-3.98875095667872	6.64221095754419e-05	0.00536060979128508	-0.414284594983756	0.10385812910488	-3.98875095667872	6.64221095754419e-05	0.00536060979128508
"Pag1"	1065.4893176383	-0.494929025691584	0.147113640725384	-3.36426332222629	0.000767482794427385	0.0351330976255579	-0.414921970905634	0.123317812649115	-3.36426332222629	0.000767482794427385	0.0351330976255579
"Cmtm4"	957.902065325186	-0.491662215856636	0.140305031500809	-3.50423794925558	0.000457915997271606	0.0239454050708096	-0.418300968641947	0.119353073847232	-3.50423794925558	0.000457915997271606	0.0239454050708096
"Kmt2e"	2869.99913490152	-0.471600629483453	0.11948206616737	-3.94704113019636	7.9122968465251e-05	0.00606986200940568	-0.41838440264813	0.105994416224534	-3.94704113019636	7.9122968465251e-05	0.00606986200940568
"Ston2"	703.427759555659	-0.512660674259762	0.157095307186227	-3.26337357520192	0.00110094291972454	0.0453432597203365	-0.420241297285981	0.128757138687237	-3.26337357520192	0.00110094291972454	0.0453432597203365
"Pde3b"	1750.9755341701	-0.473713445196119	0.113184131083884	-4.18533446923789	2.84746509744479e-05	0.00251622200572938	-0.42517738430169	0.101580762367587	-4.18533446923789	2.84746509744479e-05	0.00251622200572938
"Smcr8"	3068.97451910734	-0.494821570877224	0.131561724903572	-3.76113623654527	0.000169143268720894	0.0117491458601051	-0.428696662974131	0.113978550383526	-3.76113623654527	0.000169143268720894	0.0117491458601051
"Csf3r"	1683.32653098501	-0.510455285639444	0.143124103414438	-3.56652215428273	0.000361750240676056	0.0204869972925919	-0.431668093761933	0.121024382127506	-3.56652215428273	0.000361750240676056	0.0204869972925919
"Cask"	682.906209147852	-0.519817148453501	0.143983400031377	-3.6102574903789	0.000305893186327456	0.0181665110352241	-0.43876961272973	0.121510469140063	-3.6102574903789	0.000305893186327456	0.0181665110352241
"Zbed6"	1896.94302728591	-0.522990622780675	0.144383729045404	-3.62222686890302	0.000292077786955737	0.017577543368431	-0.441055857605468	0.121757965003578	-3.62222686890302	0.000292077786955737	0.017577543368431
"Ccl24"	690.639700073148	-0.526435743279035	0.145417052162777	-3.62017889545548	0.000294399398622101	0.0175873716435231	-0.442941274126252	0.122338523147744	-3.62017889545548	0.000294399398622101	0.0175873716435231
"Dmxl2"	773.803593996391	-0.540499763249958	0.15585769514176	-3.46790553240472	0.000524531645320398	0.0262489496368568	-0.444327953072709	0.128104858403808	-3.46790553240472	0.000524531645320398	0.0262489496368568
"Abcg1"	1620.7113853812	-0.500723837770736	0.110263912879795	-4.54113975001599	5.59509268682272e-06	0.000679292905160164	-0.451779552414278	0.099477272638399	-4.54113975001599	5.59509268682272e-06	0.000679292905160164
"Bmp2"	1366.42815263657	-0.526084666319547	0.133395370225282	-3.94380003916988	8.02005384765872e-05	0.00611890665688585	-0.45407084823568	0.11512803434203	-3.94380003916988	8.02005384765872e-05	0.00611890665688585
"St3gal6"	2162.56634563536	-0.513158164789952	0.120727633108982	-4.2505443996133	2.13251555968149e-05	0.00202203743615161	-0.454173740423189	0.10684407400531	-4.2505443996133	2.13251555968149e-05	0.00202203743615161
"Dyrk2"	2403.06120458245	-0.578580061186933	0.174033184606177	-3.32453872229146	0.000885649337038663	0.0391311267206766	-0.455563716532038	0.137041604445381	-3.32453872229146	0.000885649337038663	0.0391311267206766
"Lrp6"	4494.80759073934	-0.504939941889415	0.0970214541207462	-5.20441531685355	1.94608340986759e-07	3.67178602277991e-05	-0.465867765698769	0.0895105458702881	-5.20441531685355	1.94608340986759e-07	3.67178602277991e-05
"Arhgap19"	1034.65121267417	-0.582214896955132	0.167225867986834	-3.48160786344952	0.000498412999227218	0.0252131967217769	-0.466063577666371	0.133852838952395	-3.48160786344952	0.000498412999227218	0.0252131967217769
"Abca1"	14202.8306582378	-0.51469690663473	0.107178589928453	-4.80223622066979	1.56903438565258e-06	0.000233051681834908	-0.466904912608793	0.0972260566697644	-4.80223622066979	1.56903438565258e-06	0.000233051681834908
"Meis3"	342.9106959084	-0.600023757736374	0.178310217821661	-3.36505537970063	0.000765282972090964	0.0351330976255579	-0.467549639892359	0.138893062693895	-3.36505537970063	0.000765282972090964	0.0351330976255579
"Gabbr1"	404.199757042318	-0.619524087364521	0.190610043646185	-3.25021743615199	0.001153168019685	0.0469403262123671	-0.468017588099596	0.143951277494112	-3.25021743615199	0.001153168019685	0.0469403262123671
"Syne1"	2104.08878904753	-0.533368887936611	0.124537669830046	-4.28279161368997	1.84563007772156e-05	0.00181469627782736	-0.468612570266999	0.109409091981152	-4.28279161368997	1.84563007772156e-05	0.00181469627782736
"Per2"	513.357941486243	-0.617221555919542	0.188303237927173	-3.27780638672955	0.00104617126189356	0.0441288312947369	-0.468989075571974	0.143059880645257	-3.27780638672955	0.00104617126189356	0.0441288312947369
"Zfp609"	1118.56960202965	-0.527796711066429	0.116945089328452	-4.51320114506098	6.38564074337872e-06	0.000762019795376527	-0.470464908520078	0.104227289319431	-4.51320114506098	6.38564074337872e-06	0.000762019795376527
"Wipf2"	816.642166704071	-0.564663449881394	0.149898969497436	-3.7669601850802	0.000165247342129046	0.0115938863859585	-0.470466603592251	0.124871809647468	-3.7669601850802	0.000165247342129046	0.0115938863859585
"Src"	769.887446758845	-0.573550596821486	0.155157641130954	-3.69656687637707	0.000218534710652798	0.0140235524503751	-0.472264645000294	0.127730204256134	-3.69656687637707	0.000218534710652798	0.0140235524503751
"Ifi211"	894.830446977255	-0.58683979158632	0.163141858275771	-3.59711356600059	0.000321768021199683	0.0187188546332916	-0.474284894538454	0.131848897546529	-3.59711356600059	0.000321768021199683	0.0187188546332916
"Stard13"	412.48162968072	-0.60941877113427	0.17737940720279	-3.43567937645404	0.000591070030925911	0.0286545825409291	-0.475911607504792	0.138494128809129	-3.43567937645404	0.000591070030925911	0.0286545825409291
"Mmp12"	5267.0590102837	-0.526241107314218	0.108259361170408	-4.86092936098041	1.16835942376773e-06	0.000183288025557809	-0.47647582881869	0.098020047794163	-4.86092936098041	1.16835942376773e-06	0.000183288025557809
"Ddx60"	596.904152066761	-0.625043890480132	0.186591338445011	-3.34980120561348	0.000808695771878352	0.0364226140869856	-0.477020292484013	0.142381770017772	-3.34980120561348	0.000808695771878352	0.0364226140869856
"Dpy19l3"	366.623550925339	-0.612703491240117	0.178277756225623	-3.4367915785562	0.000588648380551056	0.0286366156419995	-0.477453103799545	0.138880449113596	-3.4367915785562	0.000588648380551056	0.0286366156419995
"P2ry13"	907.951404118946	-0.60839633293029	0.174199015392602	-3.49253600291089	0.000478457092281769	0.0246502506363028	-0.478882384815541	0.137103021716482	-3.49253600291089	0.000478457092281769	0.0246502506363028
"Ccn1"	943.751633051371	-0.648695669071547	0.195630515344908	-3.31592271240434	0.000913410860413128	0.0399781894454172	-0.48364533300225	0.145864635912559	-3.31592271240434	0.000913410860413128	0.0399781894454172
"Slco2b1"	10524.6698808734	-0.52665765301813	0.0975233013483381	-5.40032633982509	6.65197774969487e-08	1.42884482063446e-05	-0.485513232521723	0.0899031151604739	-5.40032633982509	6.65197774969487e-08	1.42884482063446e-05
"Gimap6"	582.588822786703	-0.642367101086078	0.189594942999307	-3.38810250381217	0.00070377957375854	0.0330847488512348	-0.486424482519718	0.143568841265723	-3.38810250381217	0.00070377957375854	0.0330847488512348
"Dchs1"	281.096953254365	-0.655143368364867	0.194540390626206	-3.36764702823936	0.000758125901382213	0.0351330976255579	-0.489865621440311	0.145411371510056	-3.36764702823936	0.000758125901382213	0.0351330976255579
"Spats2"	288.885192584032	-0.68191988981727	0.209620904366756	-3.25311014126803	0.00114149242595171	0.0466009276349059	-0.489896216660587	0.15057724480852	-3.25311014126803	0.00114149242595171	0.0466009276349059
"Ddx3x"	22426.8567186181	-0.530082318991465	0.0954855991303594	-5.55143732478217	2.83330298144797e-08	6.7048434283011e-06	-0.490252771115709	0.0883106656131994	-5.55143732478217	2.83330298144797e-08	6.7048434283011e-06
"Fkbp9"	761.028579900523	-0.577686126625919	0.141192892639307	-4.0914674657292	4.28652089226329e-05	0.00360532558420362	-0.490548126841562	0.11986996171711	-4.0914674657292	4.28652089226329e-05	0.00360532558420362
"Frmd4a"	1676.84304699705	-0.569549146637345	0.133473194564243	-4.26714254121798	1.97992660849537e-05	0.0019197038408203	-0.491524829694436	0.115177440849856	-4.26714254121798	1.97992660849537e-05	0.0019197038408203
"Sec24a"	586.586464488928	-0.618742086790699	0.17015700492646	-3.63630099776446	0.000276581130155495	0.0169369549966273	-0.491820638489857	0.135227820209672	-3.63630099776446	0.000276581130155495	0.0169369549966273
"Pcyt1a"	3459.59903757934	-0.55778380866087	0.120364252072421	-4.63413180455989	3.58438576308574e-06	0.000467712093684141	-0.493999491043345	0.106598033288188	-4.63413180455989	3.58438576308574e-06	0.000467712093684141
"Lrp5"	1386.40772530504	-0.56692910973589	0.126421757848546	-4.48442672672747	7.31102229870144e-06	0.0008436073829295	-0.49626137277367	0.110648917687073	-4.48442672672747	7.31102229870144e-06	0.0008436073829295
"Arhgef3"	1698.62589470097	-0.560210824057904	0.118165580161214	-4.74089682709301	2.12774269726111e-06	0.000303138199379179	-0.498211065790475	0.105079881732959	-4.74089682709301	2.12774269726111e-06	0.000303138199379179
"Dnase1l3"	391.151534766918	-0.726495731928258	0.22137884156904	-3.28168548890744	0.00103188630433461	0.0437908710672335	-0.505560597790104	0.154044595551937	-3.28168548890744	0.00103188630433461	0.0437908710672335
"Ndst1"	827.040917048863	-0.584349700778111	0.131373811275186	-4.44799229851134	8.66766367586646e-06	0.000975950969697157	-0.506455669312092	0.113838546051135	-4.44799229851134	8.66766367586646e-06	0.000975950969697157
"Zbtb10"	797.346317142893	-0.603650966618916	0.146542559544785	-4.1192877242903	3.8004535420569e-05	0.00325533327326371	-0.506695767911903	0.122979583568054	-4.1192877242903	3.8004535420569e-05	0.00325533327326371
"Zbtb4"	1997.12508454655	-0.577186441823108	0.124274448646034	-4.64444982948254	3.40983895321381e-06	0.000449458751739775	-0.507369818139285	0.109231949138394	-4.64444982948254	3.40983895321381e-06	0.000449458751739775
"Tfpi"	389.151200427938	-0.682518125388419	0.196624787688909	-3.47117031077623	0.000518195224852721	0.0260253299618478	-0.507492589408304	0.146192921266266	-3.47117031077623	0.000518195224852721	0.0260253299618478
"Npl"	593.44618439031	-0.610580356622558	0.148399416070266	-4.11443907793717	3.88122043708879e-05	0.00330424388674596	-0.510425841874021	0.124019596859648	-4.11443907793717	3.88122043708879e-05	0.00330424388674596
"Cidec"	83.5953595352689	-1.96915279516202	0.547912556530851	-3.59391799237064	0.000325742401170855	0.0188714332163796	-0.511425364592996	0.149916047677155	-3.59391799237064	0.000325742401170855	0.0188714332163796
"Pyroxd2"	441.816343622472	-0.774224975380705	0.236539149126693	-3.27313672277573	0.00106361015457029	0.0445949699042356	-0.516365902262849	0.157808440275931	-3.27313672277573	0.00106361015457029	0.0445949699042356
"Fmn1"	1058.7875839343	-0.595027691399021	0.129883820232566	-4.58123028975884	4.6224847881144e-06	0.000586719387378666	-0.517279342498888	0.112891652500064	-4.58123028975884	4.6224847881144e-06	0.000586719387378666
"Agmo"	489.137150675576	-0.63774829305361	0.155784067632757	-4.09379664265173	4.24366538932992e-05	0.00359091249489845	-0.524345325256002	0.128038601742812	-4.09379664265173	4.24366538932992e-05	0.00359091249489845
"Tgif2"	565.192684643672	-0.66495974717337	0.173179413467797	-3.83971589843166	0.00012317676751565	0.0089572605627787	-0.524660502908221	0.136619721579947	-3.83971589843166	0.00012317676751565	0.0089572605627787
"Slc14a1"	570.553620845231	-0.705908488463312	0.194226089425999	-3.63446790567374	0.000278554928517375	0.0169833358600856	-0.528255607478617	0.145326536220748	-3.63446790567374	0.000278554928517375	0.0169833358600856
"Slc12a2"	331.102001273211	-0.686725543816827	0.183279782925309	-3.74687012858741	0.000179054728611636	0.0122547162788023	-0.528455768529449	0.140988180849565	-3.74687012858741	0.000179054728611636	0.0122547162788023
"Cracd"	50.7296911599337	-2.43848910653718	0.60754285630839	-4.01369069065211	5.97766681853435e-05	0.00488071252165945	-0.532053466391779	0.143854181660026	-4.01369069065211	5.97766681853435e-05	0.00488071252165945
"Mfsd13a"	203.329682473316	-0.867356786239942	0.264024673053251	-3.28513534818393	0.00101933392508723	0.0437798574853095	-0.534605529416676	0.162792432405359	-3.28513534818393	0.00101933392508723	0.0437798574853095
"Gramd4"	297.654518932415	-0.776122086793139	0.220138906852805	-3.52560162076252	0.000422522037362104	0.0223456541123094	-0.541956525793596	0.153677742625039	-3.52560162076252	0.000422522037362104	0.0223456541123094
"Cbfa2t3"	836.40313685287	-0.655281485285566	0.152765072764565	-4.28947188926791	1.79098479148354e-05	0.00178612354704952	-0.542471788084445	0.126438570259406	-4.28947188926791	1.79098479148354e-05	0.00178612354704952
"Tacc2"	305.976983754168	-0.717082580291712	0.189923071002593	-3.77564756354388	0.000159592510864115	0.0112536900842665	-0.542555857419972	0.14364823248862	-3.77564756354388	0.000159592510864115	0.0112536900842665
"Card11"	298.482764446698	-0.734484199286934	0.198720219221802	-3.69607180468706	0.000218961068198093	0.0140235524503751	-0.543208740331238	0.146917013440539	-3.69607180468706	0.000218961068198093	0.0140235524503751
"Igf1"	3257.67789404865	-0.617711553203682	0.12324336582355	-5.01212823161673	5.38313097571996e-07	9.05533429915688e-05	-0.544071554623237	0.108545568383312	-5.01212823161673	5.38313097571996e-07	9.05533429915688e-05
"Atp6v0d2"	277.286949799607	-0.869127298829245	0.255991176070833	-3.39514553653504	0.000685921285131463	0.0324638406203576	-0.54796874012142	0.161559918439826	-3.39514553653504	0.000685921285131463	0.0324638406203576
"Zfyve9"	212.705869209985	-0.83219760545253	0.238998809062016	-3.48201570007234	0.000497654513469618	0.0252131967217769	-0.551310810850212	0.158292305074963	-3.48201570007234	0.000497654513469618	0.0252131967217769
"Prkca"	241.333489829447	-0.804439488146212	0.225718071250304	-3.56391264416817	0.000365367592454905	0.0204869972925919	-0.553154178585036	0.155152004852344	-3.56391264416817	0.000365367592454905	0.0204869972925919
"Il1a"	3361.38485528113	-0.686484037735008	0.16224235947581	-4.23122567961274	2.32421329480347e-05	0.00214905072993682	-0.555983099828933	0.131412156570855	-4.23122567961274	2.32421329480347e-05	0.00214905072993682
"Fam135a"	267.927382547461	-0.813590432843918	0.227581799822917	-3.57493627995287	0.000350313203806849	0.019963563067556	-0.556458058292871	0.155637087405066	-3.57493627995287	0.000350313203806849	0.019963563067556
"Speg"	87.8288253908918	-1.23643703189015	0.368190942723395	-3.35814081341763	0.000784686284736889	0.0355707464529105	-0.557175134892218	0.166865474792259	-3.35814081341763	0.000784686284736889	0.0355707464529105
"Nova1"	73.7376126813214	-1.45943866804337	0.420958015290814	-3.46694590679105	0.00052640781394642	0.0262489496368568	-0.559858747435703	0.16359189935066	-3.46694590679105	0.00052640781394642	0.0262489496368568
"Cables1"	403.007583626866	-0.726186264279025	0.182241088388108	-3.98475596640704	6.75495087826373e-05	0.00542026575645507	-0.560296054955717	0.14056108465097	-3.98475596640704	6.75495087826373e-05	0.00542026575645507
"Lag3"	462.125050163519	-0.843657815765885	0.237539487108877	-3.55165293162056	0.000382819452451109	0.021210020615565	-0.560850272779406	0.158025144102791	-3.55165293162056	0.000382819452451109	0.021210020615565
"Tfec"	213.167262102883	-0.891811543647072	0.256252705625244	-3.48020342447154	0.000501033199377274	0.0252542437895505	-0.562162235853749	0.161579875125208	-3.48020342447154	0.000501033199377274	0.0252542437895505
"Nlrc4"	672.662246823217	-0.695312733831432	0.162772920681106	-4.27167326679381	1.94011697144284e-05	0.00189425966120874	-0.562515230743974	0.131646002780345	-4.27167326679381	1.94011697144284e-05	0.00189425966120874
"Sox4"	298.121475948526	-0.776335366473513	0.206325016775598	-3.76268170775368	0.000168101088869062	0.0117351370139492	-0.562647992336752	0.149501892429792	-3.76268170775368	0.000168101088869062	0.0117351370139492
"Chst15"	193.594358780495	-0.870791116832214	0.245873893048848	-3.54161682655431	0.000397682708547203	0.0216737530571479	-0.565637856972926	0.159693212093604	-3.54161682655431	0.000397682708547203	0.0216737530571479
"Snn"	267.207628097233	-0.777795408769522	0.204829352915058	-3.79728489935752	0.000146289622888477	0.010420896503923	-0.565948616392612	0.148997413396333	-3.79728489935752	0.000146289622888477	0.010420896503923
"Cnksr3"	430.940974576604	-0.707170945903758	0.165043219258537	-4.28476219187163	1.82934756592101e-05	0.00181144331314816	-0.569046136241392	0.132744670208609	-4.28476219187163	1.82934756592101e-05	0.00181144331314816
"Myh10"	1040.96255684857	-0.654504125300978	0.124932960783117	-5.23884266568527	1.61586720210249e-07	3.13343581607708e-05	-0.574587451405009	0.109654456992666	-5.23884266568527	1.61586720210249e-07	3.13343581607708e-05
"C2"	149.450675715061	-1.10867667689126	0.318384438325034	-3.48219492988984	0.000497321526250591	0.0252131967217769	-0.58029329803957	0.167255306095615	-3.48219492988984	0.000497321526250591	0.0252131967217769
"Cfh"	21284.7662847973	-0.629636552853595	0.0971003103500501	-6.48439279528287	8.90898440493494e-11	3.27334842793952e-08	-0.580837042081458	0.0895741681712036	-6.48439279528287	8.90898440493494e-11	3.27334842793952e-08
"Sec14l2"	81.6284767250257	-1.33905693686452	0.379786822856154	-3.52581199841072	0.000422186556827965	0.0223456541123094	-0.581602791915442	0.166368362129228	-3.52581199841072	0.000422186556827965	0.0223456541123094
"Maml2"	464.173028009726	-0.729517962550976	0.168818917528765	-4.32130458617988	1.55109385066263e-05	0.00158675146173298	-0.58176926801899	0.134568636891705	-4.32130458617988	1.55109385066263e-05	0.00158675146173298
"F830016B08Rik"	89.6702416404763	-1.35691211227426	0.383486238437159	-3.53835933671089	0.000402621734458813	0.0216737530571479	-0.583250194027032	0.166157978548232	-3.53835933671089	0.000402621734458813	0.0216737530571479
"Col27a1"	626.873691209352	-0.738245944699971	0.170871694317064	-4.3204695057925	1.55697572165463e-05	0.00158675146173298	-0.585793727749835	0.135550431059433	-4.3204695057925	1.55697572165463e-05	0.00158675146173298
"Prox1"	104.279439301492	-1.87154798798811	0.48426811413522	-3.86469382013766	0.00011122863705063	0.00821679487037512	-0.586960120939632	0.157306957973428	-3.86469382013766	0.00011122863705063	0.00821679487037512
"Pmepa1"	3556.86384661876	-0.638376308414071	0.0972270610091828	-6.56582953128428	5.17439853065839e-11	2.12485153779566e-08	-0.588782638812796	0.0896674760361551	-6.56582953128428	5.17439853065839e-11	2.12485153779566e-08
"Stab1"	32573.9711693681	-0.688967906622518	0.137626707885784	-5.00606253834315	5.55547140925455e-07	9.23398712095381e-05	-0.589450448775657	0.117752844717568	-5.00606253834315	5.55547140925455e-07	9.23398712095381e-05
"Adcy6"	205.440736036375	-0.929985132988464	0.254346617319022	-3.65636918151737	0.000255812864902982	0.0159449072311403	-0.589496244593085	0.161245557022391	-3.65636918151737	0.000255812864902982	0.0159449072311403
"Lrrc3"	42.368962798913	-1.94864431511385	0.500678432695701	-3.89200769967694	9.94180890334506e-05	0.00746277074776902	-0.590101165893747	0.156426700572236	-3.89200769967694	9.94180890334506e-05	0.00746277074776902
"Oplah"	267.385139703466	-1.21292159579444	0.341946596060649	-3.54710826125408	0.00038948450472499	0.0214093805313792	-0.590519473654629	0.167477218325205	-3.54710826125408	0.00038948450472499	0.0214093805313792
"Ermap"	305.643294179391	-0.900507413785876	0.241364818646312	-3.73089756343259	0.000190798796556913	0.0128073692188828	-0.59229215078342	0.158815006164786	-3.73089756343259	0.000190798796556913	0.0128073692188828
"Tppp"	658.895387661637	-0.726813641215372	0.15945955948984	-4.55798099242636	5.16477102406315e-06	0.000643844044981873	-0.592470895212172	0.129960286533733	-4.55798099242636	5.16477102406315e-06	0.000643844044981873
"Rusc2"	674.994567216708	-0.729387410420871	0.160820833294442	-4.53540375011896	5.74933933239532e-06	0.000692002377231926	-0.592751218963024	0.13065745723632	-4.53540375011896	5.74933933239532e-06	0.000692002377231926
"Camk2n1"	176.365430371112	-0.933086146928119	0.253167449557769	-3.68564816905975	0.000228121316010438	0.014543515133049	-0.593226833106776	0.161021082485547	-3.68564816905975	0.000228121316010438	0.014543515133049
"Afap1"	103.127659216312	-1.1827547975395	0.331701745752291	-3.56571773493999	0.000362861755662459	0.0204869972925919	-0.594792461262118	0.167483568703568	-3.56571773493999	0.000362861755662459	0.0204869972925919
"Dip2c"	521.294260027533	-0.737649670065839	0.164026357238107	-4.49714108443584	6.88732887207386e-06	0.000814922760270299	-0.594965559983539	0.132250664525966	-4.49714108443584	6.88732887207386e-06	0.000814922760270299
"Zfp827"	63.4285869494049	-1.5111445412469	0.408548176276254	-3.69881602463718	0.000216607531876749	0.0140235524503751	-0.602286343741193	0.164676037561537	-3.69881602463718	0.000216607531876749	0.0140235524503751
"Kdm5b"	387.727258055457	-0.792098661017077	0.181936690197631	-4.35370490777121	1.33855861705705e-05	0.00142663781766035	-0.611632635855657	0.140416813403547	-4.35370490777121	1.33855861705705e-05	0.00142663781766035
"Adgrl2"	546.252497321459	-0.76000354637877	0.162099203833083	-4.68850881686849	2.75203060461936e-06	0.000374814756222332	-0.615819439748268	0.131288218922591	-4.68850881686849	2.75203060461936e-06	0.000374814756222332
"Tgfa"	63.1636512242225	-1.67897885790647	0.435338511520532	-3.85672026130242	0.000114918547747206	0.00844469875603418	-0.616263958738955	0.162548663168884	-3.85672026130242	0.000114918547747206	0.00844469875603418
"Cp"	2662.25406329779	-0.714589112899927	0.132034205106632	-5.41215143699178	6.22719895927285e-08	1.35850237295887e-05	-0.618495504537074	0.114271427032063	-5.41215143699178	6.22719895927285e-08	1.35850237295887e-05
"Mmp14"	1969.53261521868	-0.716871834880988	0.133134585359969	-5.38456504703652	7.26200390687927e-08	1.52337420380662e-05	-0.619078723380395	0.114961003677296	-5.38456504703652	7.26200390687927e-08	1.52337420380662e-05
"Steap4"	479.649659747014	-0.857971270757917	0.205960350449174	-4.16571087049905	3.10383872739094e-05	0.00272552178061838	-0.622459306720638	0.149404280274023	-4.16571087049905	3.10383872739094e-05	0.00272552178061838
