"baseMean"	"log2FoldChange.x"	"lfcSE.x"	"stat.x"	"pvalue.x"	"padj.x"	"log2FoldChange.y"	"lfcSE.y"	"stat.y"	"pvalue.y"	"padj.y"
"Tspan1"	55.0751007705254	4.00226653738882	1.02070395770321	3.9210845683353	8.81513170941964e-05	0.00557276599157311	0.64759838879329	0.210945408998928	3.9210845683353	8.81513170941964e-05	0.00557276599157311
"Id4"	27.7131619168714	3.95011435227303	1.0600308592266	3.72641448868292	0.000194222921644147	0.0106348519457748	0.637062002320057	0.210622781067347	3.72641448868292	0.000194222921644147	0.0106348519457748
"Ass1"	370.408102675624	0.712646215690175	0.184493217729077	3.86272310961953	0.000112130077564947	0.00683993473146176	0.630992557228659	0.163301317070808	3.86272310961953	0.000112130077564947	0.00683993473146176
"Gabrp"	59.8406834797112	4.23287695947406	1.05959550099245	3.99480457920916	6.4747636199009e-05	0.00424768926535763	0.623161822423698	0.206595676541405	3.99480457920916	6.4747636199009e-05	0.00424768926535763
"Fam20c"	547.221807548215	0.718876046921993	0.20646350760564	3.48185524531095	0.000497952795265253	0.0219858015128544	0.618654695913367	0.177640772593321	3.48185524531095	0.000497952795265253	0.0219858015128544
"Crybg1"	1050.08953366599	0.710925436642875	0.201073604609257	3.53564774463762	0.000406776709297571	0.01848840023827	0.616194135263239	0.174274019618013	3.53564774463762	0.000406776709297571	0.01848840023827
"Echdc2"	25.101508158741	3.05388773773873	0.960533719155188	3.17936546821563	0.00147597865960502	0.046693626358852	0.613858029435495	0.218467139583153	3.17936546821563	0.00147597865960502	0.046693626358852
"Ptprz1"	24.612070608993	5.55107866622491	1.33300700891796	4.16432819114049	3.12270667803218e-05	0.00242629075296489	0.611560492454465	0.19983278990103	4.16432819114049	3.12270667803218e-05	0.00242629075296489
"Lgals1"	2981.77638601153	0.657366303633359	0.142800388913794	4.60339295035252	4.15662895342933e-06	0.00044814260065345	0.610087010497689	0.132524329871134	4.60339295035252	4.15662895342933e-06	0.00044814260065345
"Aqp3"	38.8541919910421	4.6293687406748	1.13624812724572	4.07425863213208	4.6161159988606e-05	0.00332647364311675	0.609707439328396	0.202888883428895	4.07425863213208	4.6161159988606e-05	0.00332647364311675
"Pcdhgc4"	60.2205412001225	4.30406581694223	1.08566004098307	3.96446922099561	7.3559436724599e-05	0.00471458362196186	0.600059828565386	0.203630714384561	3.96446922099561	7.3559436724599e-05	0.00471458362196186
"Ckmt1"	23.9825681268048	5.53964071978718	1.35051888859986	4.10186097103045	4.09840515239126e-05	0.00306454940104611	0.594073266761366	0.197886286887453	4.10186097103045	4.09840515239126e-05	0.00306454940104611
"Dynlrb2"	25.1964114971034	4.15922674836409	1.13111493658961	3.67710354962197	0.000235897298244734	0.0124551460282765	0.593819466468872	0.204277870846834	3.67710354962197	0.000235897298244734	0.0124551460282765
"Itpr1"	584.138726679669	0.666805886297522	0.182609085875269	3.65154824088537	0.000260664121757537	0.0134270985385327	0.591821139681656	0.16203824794597	3.65154824088537	0.000260664121757537	0.0134270985385327
"Xdh"	2337.06883278724	0.614394153486231	0.117875108515857	5.21224676882128	1.86567145423356e-07	3.65461388527892e-05	0.583577724567778	0.111957300314932	5.21224676882128	1.86567145423356e-07	3.65461388527892e-05
"Rnd3"	1637.5282822765	0.61921987534089	0.129659335796622	4.77574461982568	1.79043496005279e-06	0.000241760868198196	0.582029232534474	0.121864124886919	4.77574461982568	1.79043496005279e-06	0.000241760868198196
"Fscn1"	393.130696505767	0.655407155087133	0.187140484004679	3.50222004914097	0.000461398379304921	0.0205020084963989	0.578438523401521	0.165111298551434	3.50222004914097	0.000461398379304921	0.0205020084963989
"Itgb7"	681.49139633408	0.629938796342914	0.156722951650274	4.01944188588675	5.83361684267356e-05	0.00388200684439732	0.576165501642253	0.143318337496131	4.01944188588675	5.83361684267356e-05	0.00388200684439732
"Mapk15"	22.4856857843121	3.79469880647392	1.10889472005411	3.42205507686856	0.000621497227295374	0.0253483385255838	0.574307549152074	0.205107124455496	3.42205507686856	0.000621497227295374	0.0253483385255838
"Ighv1.82"	32.4565379263556	6.57710500241887	1.51117027545945	4.35232555141357	1.34701043638735e-05	0.00118571019932122	0.570736375910836	0.192971222427311	4.35232555141357	1.34701043638735e-05	0.00118571019932122
"Tnfsf9"	1558.8737982696	0.598460739343669	0.116284834952857	5.14650719146903	2.65381295086863e-07	4.7934065611274e-05	0.569210446775902	0.110592885448268	5.14650719146903	2.65381295086863e-07	4.7934065611274e-05
"Tff2"	16.1692375249522	7.43851777751904	1.6220118307304	4.58598244266163	4.51856574845971e-06	0.000479726812439524	0.562997794147754	0.19065446381626	4.58598244266163	4.51856574845971e-06	0.000479726812439524
"Nufip1"	292.715634629812	0.646392423059784	0.197959237196322	3.26528042951962	0.00109355752081793	0.0380229949988394	0.562594402051996	0.172236271375936	3.26528042951962	0.00109355752081793	0.0380229949988394
"Igf2"	47.1874567053905	3.28389338835051	1.02693470642921	3.19776259171243	0.00138498250674654	0.0447961318693741	0.556658537822526	0.208255264346877	3.19776259171243	0.00138498250674654	0.0447961318693741
"Ppp1r1b"	14.1375613262233	5.36080701884073	1.48434884788396	3.61155467360852	0.000304366898438315	0.0149580735812017	0.555766320536861	0.194441123133524	3.61155467360852	0.000304366898438315	0.0149580735812017
"Nr4a2"	2062.90721311065	0.58519902164073	0.121752392192174	4.80646836669173	1.5361977641405e-06	0.000214343923942767	0.553988772833989	0.115253266513058	4.80646836669173	1.5361977641405e-06	0.000214343923942767
"H2ax"	292.610635725394	0.631283805999975	0.193422995706096	3.26374743445295	0.00109949130794432	0.0381339778326424	0.55268159527419	0.169284868987993	3.26374743445295	0.00109949130794432	0.0381339778326424
"Plp2"	1735.37620072582	0.582723939504954	0.122082405489658	4.77320165152151	1.81320077892509e-06	0.000242480734935482	0.551491101984159	0.115531075828439	4.77320165152151	1.81320077892509e-06	0.000242480734935482
"Clec12a"	5725.42561577562	0.565386552423733	0.0891616198433156	6.34114267346523	2.28067206879048e-10	1.13284239759778e-07	0.548805744915592	0.0865452630525395	6.34114267346523	2.28067206879048e-10	1.13284239759778e-07
"Napsa"	1251.40359524506	0.606783129826104	0.167246126458146	3.62808480337482	0.000285531480892711	0.0142335908109528	0.548484410424423	0.151164122358838	3.62808480337482	0.000285531480892711	0.0142335908109528
"Slc16a11"	36.260199130701	3.55105359587162	1.08006407127777	3.28781753814896	0.00100967254242766	0.0360990378408325	0.545161599506356	0.203718770915372	3.28781753814896	0.00100967254242766	0.0360990378408325
"Cxcl13"	2178.63722177067	0.579011442869388	0.132264667840619	4.37767283071475	1.19953232496445e-05	0.00106942920356446	0.542911247694831	0.124013745581004	4.37767283071475	1.19953232496445e-05	0.00106942920356446
"Adam8"	1275.43341771071	0.593822036407221	0.15792209922147	3.76022126944023	0.000169763132756774	0.00955897024445833	0.542407814290379	0.144239187111092	3.76022126944023	0.000169763132756774	0.00955897024445833
"Olfm2"	50.4771946595274	4.36683743161804	1.15654652802133	3.77575594739714	0.000159523125137192	0.00913023713748177	0.54139783306986	0.196357318454673	3.77575594739714	0.000159523125137192	0.00913023713748177
"Fcgbp"	19.5406683827647	7.71102659777558	1.64536056482132	4.68652693071744	2.77880268913242e-06	0.000342016592783983	0.540170843350516	0.18775734911573	4.68652693071744	2.77880268913242e-06	0.000342016592783983
"Lmnb1"	983.34106733866	0.585787196974853	0.15032169429326	3.89689059672285	9.74356069901861e-05	0.00604970724115852	0.539464214167264	0.138419573022613	3.89689059672285	9.74356069901861e-05	0.00604970724115852
"Emb"	1707.55728364381	0.577415683305291	0.141596378216308	4.07789867635744	4.54445619560694e-05	0.00330912548526185	0.536526193586605	0.131563743681232	4.07789867635744	4.54445619560694e-05	0.00330912548526185
"Clic6"	38.5032405927184	3.64626292651719	1.1031008579467	3.30546649497157	0.000948184398353488	0.0344317196143611	0.531855101344551	0.201004186756751	3.30546649497157	0.000948184398353488	0.0344317196143611
"Ackr1"	22.7253786044631	6.03215149062745	1.52573202150616	3.95361138496175	7.69804027695595e-05	0.00491120844825245	0.529606341142452	0.189211801054199	3.95361138496175	7.69804027695595e-05	0.00491120844825245
"Naalad2"	14.0881369182317	4.75875493257881	1.37095888927437	3.4711142469761	0.000518303431186011	0.0224565860465266	0.529002912000842	0.193395305060408	3.4711142469761	0.000518303431186011	0.0224565860465266
"Nfil3"	1523.77853447893	0.586979141832448	0.174636833639502	3.36114168815116	0.00077620996007531	0.0297150928994717	0.526001554140158	0.156489143663345	3.36114168815116	0.00077620996007531	0.0297150928994717
"Upk3b"	27.6312178151102	5.76149800622662	1.41955029857272	4.05867830961644	4.9351242836276e-05	0.0034665509361966	0.525725396129214	0.189096902767286	4.05867830961644	4.9351242836276e-05	0.0034665509361966
"Mpp6"	600.823477492529	0.575712354489453	0.160436100996424	3.58842150185566	0.000332686127918904	0.015900339062186	0.524400358764647	0.146117237675975	3.58842150185566	0.000332686127918904	0.015900339062186
"Inf2"	802.686789998497	0.582532558208034	0.175019384908833	3.32838878682765	0.000873498725528806	0.0320544070571362	0.521784030557315	0.156752041942548	3.32838878682765	0.000873498725528806	0.0320544070571362
"Anxa2"	5615.52136488612	0.585846844033418	0.182238266531716	3.21473011779038	0.00130567215292276	0.0426274373306333	0.520186162920818	0.161812928288344	3.21473011779038	0.00130567215292276	0.0426274373306333
"Tmsb10"	4754.37597524018	0.559056131310555	0.146082814464782	3.82698083521201	0.000129724610551023	0.00774339005812717	0.517117561703542	0.135121803169806	3.82698083521201	0.000129724610551023	0.00774339005812717
"Mgat3"	41.8346564420902	4.31924895004668	1.18836900752439	3.63460248685258	0.000278409569238048	0.0140294213368216	0.516955993861688	0.193596501553256	3.63460248685258	0.000278409569238048	0.0140294213368216
"Tspan3"	691.477112017341	0.550705926289425	0.136181732870479	4.04390452876082	5.25683322954156e-05	0.00360157815549084	0.514450789868902	0.127197725440007	4.04390452876082	5.25683322954156e-05	0.00360157815549084
"Adamtsl1"	17.0300520487649	3.74019543386868	1.18342441147323	3.16048528119557	0.00157506562851099	0.0488973499136848	0.514129190749739	0.198232974473934	3.16048528119557	0.00157506562851099	0.0488973499136848
"Bpifb1"	429.424567618803	5.89540844365055	1.2088695171385	4.87679469129598	1.07823557184152e-06	0.000161248390679268	0.511315926738362	0.186534641810537	4.87679469129598	1.07823557184152e-06	0.000161248390679268
"Il17ra"	1675.32132668378	0.543205390588073	0.14520838197662	3.74086800771277	0.000183385815617023	0.0101614737992094	0.502903894786015	0.1344288995936	3.74086800771277	0.000183385815617023	0.0101614737992094
"Mal"	28.8369739228018	3.87096282063048	1.17913647890079	3.28287936968844	0.00102752624923192	0.0364562119242794	0.499926559893031	0.194782493912153	3.28287936968844	0.00102752624923192	0.0364562119242794
"Slc2a6"	657.419090933734	0.546673462047309	0.161358876963871	3.3879354661703	0.000704208312099337	0.0276670316516316	0.497452223103901	0.146811057759761	3.3879354661703	0.000704208312099337	0.0276670316516316
"Nectin1"	1011.91217365138	0.543419347324043	0.157207239094285	3.45670689501853	0.000546819263593228	0.023400499440168	0.4967649346489	0.143697793206093	3.45670689501853	0.000546819263593228	0.023400499440168
"Sgk1"	3640.21500886435	0.525473324405577	0.130285804856774	4.03323543177433	5.50141126288929e-05	0.00371425377884778	0.493627116147772	0.122387829982119	4.03323543177433	5.50141126288929e-05	0.00371425377884778
"Igfbp4"	3246.48994774549	0.543484310026301	0.166751619445345	3.2592445688627	0.00111709322774572	0.0383986557905257	0.491543935679696	0.150811120316345	3.2592445688627	0.00111709322774572	0.0383986557905257
"Fcrls"	5338.63471308573	0.495051841618541	0.0958190533014286	5.16652820667307	2.384822269817e-07	4.48217677413713e-05	0.478361932864327	0.0925870598077067	5.16652820667307	2.384822269817e-07	4.48217677413713e-05
"Cox5a"	921.734725245556	0.515134076402522	0.14537299356442	3.54353352553236	0.000394803110609464	0.018062242310383	0.476837235920317	0.13455382950821	3.54353352553236	0.000394803110609464	0.018062242310383
"Fbxl2"	8.91992054691228	5.59115600789945	1.65252673529337	3.38339821588839	0.000715947399598334	0.0279702147011619	0.47487290033986	0.18346321435115	3.38339821588839	0.000715947399598334	0.0279702147011619
"Ccnd1"	3400.83582999776	0.499565504461502	0.133785108652869	3.73408901403011	0.000188395859205756	0.0103565597226627	0.467747182530232	0.125261889669277	3.73408901403011	0.000188395859205756	0.0103565597226627
"Nrp2"	2513.6421179996	0.497750731876643	0.135555787036236	3.67192535825553	0.000240729999107268	0.0126342370852222	0.465254692507077	0.126703772163262	3.67192535825553	0.000240729999107268	0.0126342370852222
"S100a14"	11.7858188354544	6.00067707652456	1.6832705343604	3.56489165231225	0.000364006527104637	0.017161365352445	0.462779800286611	0.180562922937752	3.56489165231225	0.000364006527104637	0.017161365352445
"Akt3"	905.864405333681	0.499335077401516	0.147026890628025	3.39621599333705	0.000683244206932352	0.0273062081322274	0.46141916768066	0.135854101188999	3.39621599333705	0.000683244206932352	0.0273062081322274
"AB124611"	1082.08352958979	0.490007721785219	0.131202173158905	3.73475309125976	0.000187899444182435	0.0103565597226627	0.459915186684993	0.123137393370844	3.73475309125976	0.000187899444182435	0.0103565597226627
"Pim3"	1631.49919086668	0.492156088634154	0.135931030226815	3.62063090239912	0.000293885515549144	0.0145272003742685	0.459869446125345	0.127006541076385	3.62063090239912	0.000293885515549144	0.0145272003742685
"Kcnk1"	16.4221716652861	4.98769031210708	1.47022164120466	3.39247510193109	0.000692642265568701	0.0275028650887473	0.449080715916813	0.181226200884384	3.39247510193109	0.000692642265568701	0.0275028650887473
"Zfand2a"	1308.03820418502	0.478429683125824	0.14266307662211	3.35356347594482	0.000797781128771785	0.0302330788527466	0.44408834035207	0.132413747670337	3.35356347594482	0.000797781128771785	0.0302330788527466
"Cyp2f2"	1852.09324941507	4.78490990937451	1.24675948110629	3.83787729861795	0.000124102463424755	0.0074719353303528	0.443838573273022	0.180697117925935	3.83787729861795	0.000124102463424755	0.0074719353303528
"Scgb3a2"	744.161891584628	6.16136286174097	1.31591354834329	4.68219425926424	2.83820319900185e-06	0.000346260790278226	0.430296057714875	0.174804990462797	4.68219425926424	2.83820319900185e-06	0.000346260790278226
"Itprid1"	13.0652899032416	7.13086499619638	1.74260418788909	4.09207383165674	4.27532475089302e-05	0.00316283067209681	0.429856454458742	0.173072824269237	4.09207383165674	4.27532475089302e-05	0.00316283067209681
"A2ml1"	16.8991312559211	7.50093708241805	1.75146016396525	4.28267638439243	1.84658645540702e-05	0.00154712797721692	0.42871204636093	0.17273026696305	4.28267638439243	1.84658645540702e-05	0.00154712797721692
"Lrrc26"	14.7335064864538	7.30424637918996	1.75367120703087	4.16511735489844	3.11192449319506e-05	0.00242629075296489	0.42383441942848	0.172068723477777	4.16511735489844	3.11192449319506e-05	0.00242629075296489
"Plch2"	16.3796708155343	7.45667691465571	1.76664369543716	4.2208153992311	2.43420217332985e-05	0.00195692970096367	0.415752019095476	0.17075448039888	4.2208153992311	2.43420217332985e-05	0.00195692970096367
"Ighg2c"	16.5403990094385	7.46444126404864	1.77835034566928	4.19739635793722	2.70001153205443e-05	0.00215814714872489	0.406666922094495	0.169323075019489	4.19739635793722	2.70001153205443e-05	0.00215814714872489
"Hcn2"	7.63201226116891	6.35296936013859	1.75370435179603	3.62259998592824	0.000291656667478193	0.0144870033260239	0.403154007188976	0.169364384167735	3.62259998592824	0.000291656667478193	0.0144870033260239
"Traf1"	3005.04226143315	0.42984809820363	0.131997257212863	3.25649265204385	0.00112797850006581	0.0384505566617175	0.403152012170128	0.123797651435357	3.25649265204385	0.00112797850006581	0.0384505566617175
"Scgb3a1"	523.190252967985	4.85047239953923	1.3329580032925	3.63887863500441	0.000273827801341604	0.0138487165856692	0.39393799578491	0.172584619239002	3.63887863500441	0.000273827801341604	0.0138487165856692
"Pigr"	98.3465218567547	5.99332709079131	1.44012191518825	4.1616803602408	3.15914340904461e-05	0.00242795530397719	0.392349915269269	0.169211082273142	4.1616803602408	3.15914340904461e-05	0.00242795530397719
"Plec"	7050.77624708446	0.41090459452286	0.12596978570612	3.26192977323527	0.00110656553371866	0.038283864285968	0.387534098131034	0.118804390559419	3.26192977323527	0.00110656553371866	0.038283864285968
"Plod1"	1779.1411700573	0.402237325231304	0.124266290605149	3.23689814246889	0.00120836533797079	0.0404962533024041	0.379943857030523	0.117374525488302	3.23689814246889	0.00120836533797079	0.0404962533024041
"Clca1"	16.8970571052016	7.50145362907009	1.84881048231801	4.05744866811057	4.96117168779755e-05	0.00346733546903961	0.358737342650075	0.16127097726765	4.05744866811057	4.96117168779755e-05	0.00346733546903961
"Calml3"	13.4967222789649	6.1987865511617	1.82927563755351	3.38865637518248	0.000702359677737175	0.0276670316516316	0.356381621064491	0.162925595542375	3.38865637518248	0.000702359677737175	0.0276670316516316
"Fam110c"	13.3095057962547	7.15757329359896	1.8574351024363	3.8534715340583	0.000116454808120864	0.00707272258229247	0.34980396605656	0.159774503684288	3.8534715340583	0.000116454808120864	0.00707272258229247
"Mt1"	4745.05214578158	0.359286432464553	0.113036005263534	3.17851317929104	0.00148032488130786	0.046693626358852	0.34264905446044	0.107800521496115	3.17851317929104	0.00148032488130786	0.046693626358852
"Erp29"	3460.36906464597	0.348273186084222	0.105616956467596	3.29751204477355	0.000975454907622355	0.0352168539475237	0.334109875519847	0.101320496128338	3.29751204477355	0.000975454907622355	0.0352168539475237
"Vtcn1"	7.1529269916644	6.26189957016436	1.86487300396492	3.35781554928989	0.000785610174528548	0.0298531866320848	0.332012187758258	0.156846375005148	3.35781554928989	0.000785610174528548	0.0298531866320848
"Apol9a"	6.91738486237108	6.21294637962514	1.89543686011294	3.27784402127482	0.00104603179639077	0.0366453658040372	0.315568195509992	0.153658318877343	3.27784402127482	0.00104603179639077	0.0366453658040372
"Bpifa1"	4291.56741092885	7.90866736397701	1.55056362585763	5.10051134444913	3.38737075932867e-07	5.74531128301745e-05	0.315099987623731	0.153464073225099	5.10051134444913	3.38737075932867e-07	5.74531128301745e-05
"Cyp4a12b"	10.3468480995634	6.79378144738916	1.91639850557258	3.54507761701646	0.000392497490231087	0.0180160234129834	0.313768103556767	0.153056535218987	3.54507761701646	0.000392497490231087	0.0180160234129834
"Stc2"	6.31344474283866	6.08281067599713	1.92938055623222	3.15272726075146	0.00161752858295373	0.0496613411296257	0.297606810100304	0.150054847966733	3.15272726075146	0.00161752858295373	0.0496613411296257
"Cyp2a5"	207.154648188813	8.23572795951965	1.74733090912353	4.71331899213684	2.43714218476286e-06	0.000313849754682239	0.295898195209207	0.149509431393646	4.71331899213684	2.43714218476286e-06	0.000313849754682239
"Ccl9"	7581.87763927562	0.279507897881296	0.0877921967389344	3.18374420806967	0.00145383421630037	0.0462843206146725	0.271553514882738	0.0852935595030194	3.18374420806967	0.00145383421630037	0.0462843206146725
"Reg3g"	222.951429673051	6.44672446582822	1.69523796261521	3.80284338128141	0.000143044794287041	0.00839437552297117	0.269518510253596	0.145047317140514	3.80284338128141	0.000143044794287041	0.00839437552297117
"Fmo3"	65.850128197181	7.00715331820544	1.97333102393241	3.55092644529642	0.000383877684180726	0.0177374446232078	0.23154246860569	0.135606022830821	3.55092644529642	0.000383877684180726	0.0177374446232078
"Ltf"	1436.86370802441	7.55080288185158	1.85018590045073	4.08110497437696	4.48221044636417e-05	0.00329833771894354	0.221994611561911	0.132827721017298	4.08110497437696	4.48221044636417e-05	0.00329833771894354
"Ighg3"	120.705336446612	8.50217211224604	2.47899602555464	3.42968363990976	0.000604285361338921	0.0248650911405376	0.148164405921005	0.110875045277895	3.42968363990976	0.000604285361338921	0.0248650911405376
"Krt5"	52.549170333185	9.13480720184732	2.79540055256098	3.26779902560961	0.00108387301543144	0.0377807165378958	0.117722663529835	0.0995642920784488	3.26779902560961	0.00108387301543144	0.0377807165378958
"Krt15"	142.248309721357	10.5712282311737	3.01109764375859	3.51075570501203	0.000446834829795935	0.0199825685299095	0.0987642360888749	0.0917666446748927	3.51075570501203	0.000446834829795935	0.0199825685299095
"Man2b1"	15975.2729796824	-0.317904294987349	0.092799285857243	-3.42571919655065	0.000613173946753695	0.0251161873384081	-0.307829717283798	0.0898583473443144	-3.42571919655065	0.000613173946753695	0.0251161873384081
"F11r"	4148.84193055128	-0.336813196079986	0.0946023462390677	-3.56030489168665	0.000370424452899756	0.0173244496315469	-0.325733910267115	0.0914900355559759	-3.56030489168665	0.000370424452899756	0.0173244496315469
"Dnase1l1"	2281.5065250069	-0.343685659957703	0.106716245335999	-3.2205561475256	0.0012794212797513	0.0422664873130192	-0.329427378855957	0.102287982167209	-3.2205561475256	0.0012794212797513	0.0422664873130192
"Ifi207"	10508.9967220618	-0.344043549988181	0.0958716286743552	-3.58858564045871	0.00033247678028066	0.015900339062186	-0.332431181190044	0.0926356127680883	-3.58858564045871	0.00033247678028066	0.015900339062186
"Sun2"	4869.87412582318	-0.350987543001346	0.11020596952918	-3.18483240518484	0.0014483786268438	0.0462843206146725	-0.335501516524351	0.10534310322347	-3.18483240518484	0.0014483786268438	0.0462843206146725
"Fosb"	126709.742671058	-0.356343988062574	0.0920561715269395	-3.87094077617917	0.000108416131865258	0.00664251789419384	-0.345226014766069	0.0891839764630845	-3.87094077617917	0.000108416131865258	0.00664251789419384
"Itgb5"	10910.0418640274	-0.359101750746481	0.102190853347488	-3.51403025792728	0.000441362534692302	0.019865599134306	-0.345394086405824	0.0982897966973988	-3.51403025792728	0.000441362534692302	0.019865599134306
"Cd300c2"	3667.72912260727	-0.358448375427673	0.0976958824275368	-3.66902234281513	0.0002434798018138	0.0126828355191998	-0.345901302451789	0.0942754935686168	-3.66902234281513	0.0002434798018138	0.0126828355191998
"Pde1b"	2021.91441091017	-0.362608456897909	0.108659084303105	-3.33712049225826	0.000846512407592764	0.0313954521728005	-0.347037710074843	0.103991347646878	-3.33712049225826	0.000846512407592764	0.0313954521728005
"Ptafr"	8972.92348649862	-0.366955332214598	0.113069831902592	-3.24538673172102	0.00117291215150152	0.0394030487997177	-0.349951973597359	0.107830388186193	-3.24538673172102	0.00117291215150152	0.0394030487997177
"Olfml3"	3906.9369763039	-0.367956994439497	0.101288032953957	-3.63277855940553	0.000280385627972932	0.0140779903026987	-0.354150040066225	0.097486354841027	-3.63277855940553	0.000280385627972932	0.0140779903026987
"Cd81"	9430.13742106269	-0.365335548466603	0.0890581944081771	-4.1022114909738	4.09219959093705e-05	0.00306454940104611	-0.354645578576299	0.0864520839648211	-4.1022114909738	4.09219959093705e-05	0.00306454940104611
"Cmtm6"	4517.75006659084	-0.37286973213475	0.11477467916553	-3.24871073346231	0.00115929302745663	0.0390398242757064	-0.355090721270499	0.109301954747153	-3.24871073346231	0.00115929302745663	0.0390398242757064
"Hpgd"	3130.79755581408	-0.371577991379928	0.109086202986545	-3.40627853208677	0.000658549559027457	0.0265481370056634	-0.355500396172205	0.1043653557658	-3.40627853208677	0.000658549559027457	0.0265481370056634
"Pim1"	13891.9027699391	-0.371525464770992	0.0948669038774711	-3.9162811221377	8.99253824520218e-05	0.00563865128597254	-0.35923855794523	0.0917293770463198	-3.9162811221377	8.99253824520218e-05	0.00563865128597254
"Rela"	4620.39323930677	-0.37864652127881	0.115413087320742	-3.28079362634603	0.00103515455375248	0.0365404302882982	-0.360403481106194	0.109851492573385	-3.28079362634603	0.00103515455375248	0.0365404302882982
"Runx1"	5716.23070279782	-0.38065500298546	0.106983904019748	-3.55805863015801	0.000373605932167565	0.0173244496315469	-0.364786908433697	0.102523823216528	-3.55805863015801	0.000373605932167565	0.0173244496315469
"Sec14l1"	4428.83353513337	-0.386885585864544	0.115209352593915	-3.35810919125829	0.000784776060970476	0.0298531866320848	-0.368306828488809	0.109676138527132	-3.35810919125829	0.000784776060970476	0.0298531866320848
"Psap"	126479.106555584	-0.38569698623657	0.104886003002157	-3.67729701959029	0.000235718513010405	0.0124551460282765	-0.370218975892485	0.100676934348201	-3.67729701959029	0.000235718513010405	0.0124551460282765
"H2.Ab1"	197685.42774893	-0.389924824286796	0.117239701876448	-3.3258769686886	0.000881408243411083	0.0322595417088457	-0.37056776937714	0.111419601140624	-3.3258769686886	0.000881408243411083	0.0322595417088457
"Fcgr3"	9091.77504681686	-0.391719095849396	0.120197126793883	-3.25897220922032	0.00111816620615206	0.0383986557905257	-0.371330568115938	0.11394082209003	-3.25897220922032	0.00111816620615206	0.0383986557905257
"Rxra"	1418.40144885579	-0.393501445948242	0.122583141167911	-3.2100780107212	0.00132698953168438	0.0432219447462914	-0.372245535555565	0.115958076321832	-3.2100780107212	0.00132698953168438	0.0432219447462914
"Abhd12"	6081.96963222455	-0.382638474721817	0.0821772076166935	-4.65626036487626	3.22004675546573e-06	0.000386072502370839	-0.37306411883251	0.0801205080385754	-4.65626036487626	3.22004675546573e-06	0.000386072502370839
"Ccnd2"	2237.68706835401	-0.398155621629208	0.102304164626647	-3.89188087388481	9.94700848466252e-05	0.00614857751131939	-0.382925460668461	0.0983889724490617	-3.89188087388481	9.94700848466252e-05	0.00614857751131939
"Rhob"	10047.4047955805	-0.408901196194648	0.128161047655395	-3.19052632352164	0.001420139031488	0.0455098932026154	-0.384876740315778	0.120630687618602	-3.19052632352164	0.001420139031488	0.0455098932026154
"Cd74"	625195.592120848	-0.405232459478485	0.116062007235289	-3.49151689800582	0.000480286083820779	0.0212733084515267	-0.385498046576434	0.110409946223487	-3.49151689800582	0.000480286083820779	0.0212733084515267
"Klf6"	24576.5339115272	-0.417134563013702	0.132215809320198	-3.15495223421802	0.00160524383872708	0.0493932108606555	-0.39114839800461	0.12397926854388	-3.15495223421802	0.00160524383872708	0.0493932108606555
"Dtx4"	1814.95028367971	-0.417970645948073	0.125132550078837	-3.34022319280428	0.000837110843799536	0.0312132375752385	-0.394494164136884	0.118101949351405	-3.34022319280428	0.000837110843799536	0.0312132375752385
"Gab2"	3000.63837156254	-0.414746899442625	0.113131750715424	-3.66605216325074	0.000246323701280963	0.012783097154536	-0.395506391081201	0.107882835294719	-3.66605216325074	0.000246323701280963	0.012783097154536
"Ppt1"	4056.48510340828	-0.411246738438463	0.0952210669040997	-4.31886295553319	1.56835127970898e-05	0.00134671977334157	-0.397547434549488	0.0920483066150329	-4.31886295553319	1.56835127970898e-05	0.00134671977334157
"Nfya"	3501.84186898718	-0.427875697048418	0.131651520009754	-3.25006271873439	0.0011537955920676	0.0389490026564956	-0.401430271810475	0.123514384631439	-3.25006271873439	0.0011537955920676	0.0389490026564956
"Mapkapk3"	2450.07412911009	-0.422838619248368	0.117685307149664	-3.59296015356131	0.00032694259902723	0.0157699083587511	-0.401692574877103	0.111798864024857	-3.59296015356131	0.00032694259902723	0.0157699083587511
"Crtc3"	981.215033205506	-0.427806100666496	0.12584844657669	-3.39937529865176	0.000675399705340828	0.0271399788933588	-0.403517600542932	0.118698397471158	-3.39937529865176	0.000675399705340828	0.0271399788933588
"Pilra"	2060.95698870402	-0.423675645358083	0.112157077772261	-3.77752036495076	0.000158397556454807	0.00910327774865063	-0.404345309869389	0.10703774466722	-3.77752036495076	0.000158397556454807	0.00910327774865063
"H2.DMb1"	14475.3526145882	-0.434489522764851	0.137276291605464	-3.16507328165294	0.00155043896520475	0.0483486662064296	-0.405451597121599	0.128101777719617	-3.16507328165294	0.00155043896520475	0.0483486662064296
"Entpd1"	5413.00807462917	-0.431508301043328	0.128401744392997	-3.3606108942151	0.000777703035332737	0.0297150928994717	-0.406062988541106	0.120830048407262	-3.3606108942151	0.000777703035332737	0.0297150928994717
"Ms4a7"	7237.88492198502	-0.42574627977498	0.105334098750375	-4.04186569046297	5.30276040267469e-05	0.0036152348862941	-0.408519712436023	0.101071726592521	-4.04186569046297	5.30276040267469e-05	0.0036152348862941
